datetime,sec_code,ret
2017-06-30,MBB.O,0.0050629705205491
2017-06-30,MCHI.O,0.0863046260905175
2017-06-30,PFF.O,0.0066352065723593
2017-06-30,QQQ.O,0.040613193427605
2017-06-30,SHY.O,0.0018596121356015
2017-06-30,SLV.P,0.0120942075111394
2017-06-30,SMH.P,0.0486195942768472
2017-06-30,SPY.P,0.0205541771450252
2017-06-30,TIP.P,0.0046170815313468
2017-06-30,TLT.O,-0.0065742450758708
2017-06-30,USO.P,0.0821052631578946
2017-06-30,VCLT.O,0.0078327173048216
2017-06-30,VEGI.P,0.0372730891747941
2017-06-30,VGK.P,0.0282916213083876
2017-06-30,VONG.O,0.0263936853987345
2017-06-30,VTIP.O,0.0026406662501907
2017-06-30,VTWO.O,0.0079836776726276
2017-06-30,VXUS.O,0.0336732729816124
2017-06-30,XLE.P,0.0261860751443439
2017-07-31,ACWI.O,0.0040130796870279
2017-07-31,BIL.P,0.0011307797864177
2017-07-31,BNDX.O,0.0093466788800331
2017-07-31,BWX.P,0.0073839662392616
2017-07-31,CPER.P,0.0624735065757349
2017-07-31,CQQQ.P,0.0718307125267254
2017-07-31,DBA.P,-0.064726542690183
2017-07-31,DVY.O,-0.0077611299696347
2017-07-31,EFA.P,-0.0004482294958326
2017-07-31,EMB.O,0.0198984251214349
2017-07-31,EWA.P,-0.0022026431777171
2017-07-31,EWG.P,0.0016281341891932
2017-07-31,EWH.P,0.0168863263896776
2017-07-31,EWJ.P,-0.0009130752319163
2017-07-31,EWQ.P,0.0088315218452068
2017-07-31,EWT.P,0.0240437159165791
2017-07-31,EWU.P,-0.008206330606547
2017-07-31,EWY.P,-0.0176470588083453
2017-07-31,EWZ.P,0.0582010582648988
2017-07-31,FLOT.P,0.0002899954228996
2017-07-31,GLD.P,0.0419875776397515
2017-07-31,HYG.P,0.0006629089737333
2017-07-31,IAGG.B,0.0100207927077435
2017-07-31,IBB.O,0.0446895928720274
2017-07-31,ICLN.O,0.0110741975571921
2017-07-31,IEF.O,0.0145741626740889
2017-07-31,IEMG.P,0.0231104375093991
2017-07-31,IGOV.O,0.0110314818734196
2017-07-31,INDA.B,-0.0072759024254928
2017-07-31,IUSG.O,0.0131552317227972
2017-07-31,KSA.P,0.0089105619073357
2017-07-31,MBB.O,0.0072098112828467
2017-07-31,MCHI.O,0.043595354288189
2017-07-31,PFF.O,-0.0006026861574566
2017-07-31,QQQ.O,0.0207358794294942
2017-07-31,SHY.O,0.0020219858075416
2017-07-31,SLV.P,0.0471698113207545
2017-07-31,SMH.P,0.0319198509631255
2017-07-31,SPY.P,0.0029176966054296
2017-07-31,TIP.P,0.010376495920789
2017-07-31,TLT.O,0.0340682965940879
2017-07-31,USO.P,-0.0632295719844356
2017-07-31,VCLT.O,0.0116559028342126
2017-07-31,VEGI.P,-0.0099480650222473
2017-07-31,VGK.P,0.000705467416374
2017-07-31,VONG.O,0.0177841865266163
