datetime,sec_code,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26
2020/5/29,TIP.P,0.791666667,0.6875,0.155555556,0.795918367,0.210526316,0.183673469,0.090909091,0.408163265,0.125,0.9375,0.208333333,0.833333333,0.948453608,0.469387755,0.217391304,0.541666667,0.1875,0.916666667,0.361702128,0.791666667,0.948979592,0.755102041,0.708333333,-0.573995386,-1.944347641,0.513888889
2020/5/29,TLT.O,0.708333333,0.666666667,0.5,0.816326531,0.035087719,0.775510204,0.034090909,1,0.020833333,0.958333333,0.458333333,0.979166667,0.865979381,0.06122449,0.934782609,0.5,0.979166667,1,0.170212766,0.854166667,0.948979592,0.428571429,0.958333333,-0.178163149,-3.68E-16,0.527777778
2020/5/29,USO.P,0.5,0.5,0.044444444,0.836734694,1,0.897959184,0.5,0.979591837,0.5,0.5,0.5,0.5,0.597938144,0.040816327,0.5,0.5,0.5,0.5,0.5,0.5,0.163265306,0,0.5,-0.473514968,1.202728138,0.513888889
2020/5/29,VCLT.O,0.9375,0.395833333,0.5,0.857142857,1,0.020408163,1,0.959183673,0.854166667,0.916666667,0.6875,0.9375,0.804123711,0.632653061,0.826086957,0.0625,0.166666667,0.645833333,0.127659574,0.541666667,0.081632653,0.387755102,0.854166667,-0.178163149,-0.657343508,0.388888889
2020/5/29,VEGI.P,0.270833333,0,0.177777778,0.87755102,1,0.510204082,0.488636364,0.93877551,0.25,0.458333333,0.604166667,0.458333333,0.12371134,0.224489796,0.543478261,0,0.645833333,0.375,0.574468085,0.583333333,0.673469388,0.244897959,0.166666667,-0.178163149,-3.68E-16,0.5
2020/5/29,VGK.P,0.604166667,0.916666667,0.511111111,0.897959184,1,0.224489796,0.795454545,0.918367347,0.354166667,0.229166667,0.541666667,0.125,0.309278351,0.693877551,0.804347826,0.75,0.729166667,0.4375,0.914893617,0.166666667,0.571428571,0.897959184,0.270833333,0.471367804,0.748904542,0.25
2020/5/29,VONG.O,0.75,0.833333333,0.244444444,0.918367347,1,0.93877551,0.181818182,0.897959184,0.791666667,0.625,0.770833333,0.708333333,0.742268041,0.408163265,0.282608696,0.770833333,0.104166667,0.8125,0.872340426,0.083333333,0.326530612,0.346938776,0.916666667,-0.178163149,-3.68E-16,0.944444444
2020/5/29,VTIP.O,0.208333333,0.0625,0.977777778,0.93877551,1,0.673469388,0.488636364,0.87755102,0.5,0.041666667,0.125,0.583333333,0.886597938,0.530612245,0.304347826,0.916666667,0.291666667,0.625,0.680851064,0.75,0.755102041,0.857142857,0.520833333,-0.570701071,-0.119754369,0.513888889
2020/5/29,VTWO.O,0.625,0.770833333,0.311111111,0.959183673,1,0.265306122,0.977272727,0.836734694,0.458333333,0.354166667,0.791666667,0.208333333,0.453608247,0.12244898,0.869565217,0.625,0.666666667,0.041666667,0.765957447,0.229166667,0.857142857,0.612244898,0.5,-0.178163149,-3.68E-16,0.416666667
2020/5/29,VXUS.O,0.541666667,0.958333333,0.688888889,0.979591837,1,0.326530612,0.034090909,0.795918367,0.416666667,0.1875,0.520833333,0.270833333,0.309278351,0.775510204,0.52173913,0.3125,0.6875,0.3125,0.744680851,0.270833333,0.612244898,0.632653061,0.229166667,-0.178163149,-3.68E-16,0.222222222
2020/5/29,XLE.P,0.875,0.5,0.022222222,0,1,0.12244898,0.488636364,0.755102041,0.729166667,0.291666667,0.979166667,0.166666667,0.041237113,0.142857143,0.652173913,0.333333333,0.875,0.1875,0.723404255,0.375,0.816326531,0.591836735,0.020833333,-0.178163149,-3.68E-16,0.361111111
2020/6/30,ACWI.O,0.836734694,0.1875,0.511627907,0.020408163,1,0.12244898,0.875,1,0.367346939,0.291666667,0.583333333,0.0625,0.432989691,0.510204082,0.195652174,1,0.895833333,0.25,0.958333333,0.081632653,0.173913043,0.306122449,0.666666667,0.352499746,1.94E-16,0.638888889
2020/6/30,BIL.P,0.06122449,0.75,0.953488372,0.020408163,1,0.816326531,0.6,0.897959184,0.979591837,0.979166667,0,0.583333333,1,0,0.543478261,0.583333333,0.958333333,0.583333333,0.416666667,0.37755102,0.456521739,0.632653061,0.104166667,-0.130689974,-1.329932641,0.513888889
2020/6/30,BNDX.O,0.142857143,0.416666667,0.674418605,0.020408163,0.28125,0.734693878,0.6,0.306122449,0.448979592,0.0625,0.041666667,0.666666667,0.762886598,0.408163265,0.52173913,0.770833333,0.333333333,0.729166667,0.333333333,0.265306122,0.565217391,0.816326531,0.5625,-0.324465974,0.886827827,0.513888889
2020/6/30,BWX.P,0.163265306,0.208333333,0.418604651,0.510204082,0.1875,0.693877551,0.6,0.06122449,0.918367347,0.020833333,0.1875,0.520833333,0.24742268,0.959183673,0.934782609,0.291666667,0.375,0.708333333,0.3125,0.836734694,0.456521739,0.693877551,0.395833333,-0.19805634,-0.509948834,0.513888889
2020/6/30,CPER.P,0.306122449,0,0.093023256,0.775510204,1,0.673469388,0.05,0.040816327,0.897959184,0.604166667,0.270833333,0.541666667,0.092783505,0.755102041,0.695652174,0,0.479166667,0.395833333,0.1875,0.765306122,0.304347826,0.510204082,0.0625,0.352499746,1.94E-16,0.75
2020/6/30,CQQQ.P,0.918367347,0.645833333,0.930232558,0.816326531,0.15625,0.87755102,0.175,0,0.857142857,0.8125,0.375,0.75,0.742268041,0.775510204,0.5,0.354166667,0,0.854166667,0.270833333,0,0.195652174,0.653061224,0.8125,2.137689178,1.204045095,0.611111111
2020/6/30,DBA.P,0.020408163,0.145833333,0.372093023,0.857142857,1,0.897959184,0.6,0.020408163,0.142857143,0.770833333,0.166666667,0.5625,0.041237113,0.612244898,0.47826087,0.8125,0.666666667,0.5625,0.479166667,0.408163265,0.347826087,0.244897959,0.020833333,0.685844041,-1.637141852,0.513888889
2020/6/30,DVY.O,0.040816327,0.583333333,0.395348837,0.959183673,1,0.06122449,0.6,0.612244898,0.081632653,0.645833333,0.854166667,0.041666667,0.164948454,0.102040816,0.02173913,0.395833333,0.6875,0.104166667,1,0.244897959,0.02173913,0.06122449,0.083333333,0.352499746,1.94E-16,0.444444444
2020/6/30,EFA.P,0.775510204,0.4375,0.139534884,0.489795918,1,0.142857143,0.6,0.918367347,0.469387755,0.270833333,0.5,0.104166667,0.350515464,0.714285714,0.326086957,0.520833333,0.75,0.145833333,0.9375,0.653061224,0.760869565,0.428571429,0.333333333,0.352499746,1.94E-16,0.194444444
2020/6/30,EMB.O,0.959183673,0.375,0.837209302,0.612244898,1,0.040816327,0.225,0.693877551,0.959183673,0.083333333,0.229166667,0,0.556701031,0.918367347,0.652173913,0.104166667,0.458333333,0.229166667,0.25,0.469387755,0.130434783,0.530612245,0.6875,0.352499746,0.487076931,0.472222222
2020/6/30,EWA.P,0.612244898,0.895833333,0.348837209,0.693877551,1,0.285714286,0.5,0.816326531,0.551020408,0.208333333,0.958333333,0.354166667,0.309278351,0.387755102,0.434782609,0.895833333,0.833333333,0.895833333,0.791666667,0.62244898,0.260869565,0.326530612,0.4375,-0.052187599,1.003862909,0.027777778
2020/6/30,EWG.P,0.551020408,0.958333333,0.651162791,0.673469388,1,0.346938776,0.5,0.857142857,0.734693878,0.5,0.666666667,0.333333333,0.432989691,0.857142857,0.826086957,0.229166667,0.916666667,0.375,0.645833333,0.693877551,0.326086957,0.265306122,0.5,0.352499746,1.94E-16,0.861111111
2020/6/30,EWH.P,0.448979592,0.979166667,0.441860465,0.387755102,1,0.551020408,0.5,0.632653061,0.020408163,0.833333333,0.395833333,0.395833333,0.092783505,0.551020408,0.804347826,0.75,0.520833333,0.291666667,0.395833333,0.112244898,0.630434783,0.836734694,0.1875,0.352499746,1.94E-16,0.583333333
2020/6/30,EWJ.P,0.653061224,0.270833333,0.627906977,0.204081633,1,0.387755102,0.6,0.714285714,0.346938776,0.666666667,0.416666667,0.125,0.391752577,0.653061224,0.239130435,0.5625,0.875,0.270833333,0.5625,0.887755102,0.913043478,0.795918367,0.354166667,0.000905333,0.18728396,0.305555556
2020/6/30,EWQ.P,0.489795918,0.395833333,0.558139535,0.183673469,1,0.448979592,0.6,0.469387755,0.571428571,0.583333333,0.645833333,0.375,0.226804124,0.836734694,0.717391304,0.1875,0.5625,0.166666667,0.5,0.571428571,0.391304348,0.204081633,0.458333333,0.352499746,1.94E-16,0.083333333
